rt,responses,type,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,key_press,comparison_type,correct_side
1408.295,,,html-keyboard-response,148,604512,0.0-148.0,"<h1 style=""font-size: 35px;"">ROOSTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>NURSE</h1>",76,"0,68",1
null,,,html-keyboard-response,149,609269,0.0-149.0,"<h1 style=""font-size: 35px"">CLAMP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WHISTLE</h1>",null,,
2975.695,,,html-keyboard-response,150,613001,0.0-150.0,"<h1 style=""font-size: 35px;"">LION<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PLAID</h1>",65,"16,many",0
null,,,html-keyboard-response,151,617753,0.0-151.0,"<h1 style=""font-size: 35px"">PALACE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GREASE</h1>",null,,
3325.755,,,html-keyboard-response,152,621832,0.0-152.0,"<h1 style=""font-size: 35px;"">SPONGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>OUTFIT</h1>",76,"16,68",1
null,,,html-keyboard-response,153,626594,0.0-153.0,"<h1 style=""font-size: 35px"">SALAD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CROSS</h1>",null,,
938.705,,,html-keyboard-response,154,628288,0.0-154.0,"<h1 style=""font-size: 35px;"">CLAMP<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SALAD</h1>",76,"0,4",1
null,,,html-keyboard-response,155,633048,0.0-155.0,"<h1 style=""font-size: 35px"">FLUTE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BADGE</h1>",null,,
5980.835,,,html-keyboard-response,156,639785,0.0-156.0,"<h1 style=""font-size: 35px;"">JELLY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PACKAGE</h1>",76,"68,many",0
null,,,html-keyboard-response,157,644546,0.0-157.0,"<h1 style=""font-size: 35px"">CARRIAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CARROT</h1>",null,,
6283.14,,,html-keyboard-response,158,651585,0.0-158.0,"<h1 style=""font-size: 35px;"">FLUTE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COURSE</h1>",76,"2,68",0
null,,,html-keyboard-response,159,656347,0.0-159.0,"<h1 style=""font-size: 35px"">CONCERT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TREAT</h1>",null,,
4508.17,,,html-keyboard-response,160,661607,0.0-160.0,"<h1 style=""font-size: 35px;"">BINDER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BADGE</h1>",65,"4,68",1
null,,,html-keyboard-response,161,666363,0.0-161.0,"<h1 style=""font-size: 35px"">TURTLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DANCER</h1>",null,,
5066.185,,,html-keyboard-response,162,672185,0.0-162.0,"<h1 style=""font-size: 35px;"">CARROT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SWAMP</h1>",65,"4,16",0
null,,,html-keyboard-response,163,676942,0.0-163.0,"<h1 style=""font-size: 35px"">OUTLAW</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPIDER</h1>",null,,
2623.625,,,html-keyboard-response,164,680321,0.0-164.0,"<h1 style=""font-size: 35px;"">COSTUME<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CONCERT</h1>",76,"4,16",1
null,,,html-keyboard-response,165,685078,0.0-165.0,"<h1 style=""font-size: 35px"">DONOR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">STAMP</h1>",null,,
1071.485,,,html-keyboard-response,166,686906,0.0-166.0,"<h1 style=""font-size: 35px;"">WHISTLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DONOR</h1>",76,"0,16",1
null,,,html-keyboard-response,167,691665,0.0-167.0,"<h1 style=""font-size: 35px"">EMPIRE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUPPER</h1>",null,,
4534.985,,,html-keyboard-response,168,696954,0.0-168.0,"<h1 style=""font-size: 35px;"">TABLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>OUTLAW</h1>",65,"4,68",1
null,,,html-keyboard-response,169,701709,0.0-169.0,"<h1 style=""font-size: 35px"">SLIME</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DRIVER</h1>",null,,
1056.485,,,html-keyboard-response,170,703522,0.0-170.0,"<h1 style=""font-size: 35px;"">EMPIRE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SLIME</h1>",76,"0,2",1
null,,,html-keyboard-response,171,708281,0.0-171.0,"<h1 style=""font-size: 35px"">PADDLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CHAMPAGNE</h1>",null,,
861.865,,,html-keyboard-response,172,709898,0.0-172.0,"<h1 style=""font-size: 35px;"">PADDLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TWEEZERS</h1>",65,"0,68",0
null,,,html-keyboard-response,173,714657,0.0-173.0,"<h1 style=""font-size: 35px"">CRAB</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FUNGUS</h1>",null,,
1273.235,,,html-keyboard-response,174,716682,0.0-174.0,"<h1 style=""font-size: 35px;"">CHAMPAGNE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LONDON</h1>",65,"2,many",0
null,,,html-keyboard-response,175,721442,0.0-175.0,"<h1 style=""font-size: 35px"">LUGGAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BRANDY</h1>",null,,
1447.2,,,html-keyboard-response,176,723642,0.0-176.0,"<h1 style=""font-size: 35px;"">CRAB<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TREAT</h1>",65,"2,16",0
null,,,html-keyboard-response,177,728396,0.0-177.0,"<h1 style=""font-size: 35px"">SCALPEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FIREMAN</h1>",null,,
1547.195,,,html-keyboard-response,178,730698,0.0-178.0,"<h1 style=""font-size: 35px;"">BASEMENT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FUNGUS</h1>",76,"4,many",1
null,,,html-keyboard-response,179,735452,0.0-179.0,"<h1 style=""font-size: 35px"">CLAM</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DIME</h1>",null,,
2890.995,,,html-keyboard-response,180,739099,0.0-180.0,"<h1 style=""font-size: 35px;"">SHELTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FREEZER</h1>",65,"68,many",0
null,,,html-keyboard-response,181,743854,0.0-181.0,"<h1 style=""font-size: 35px"">CHURCH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GRILL</h1>",null,,
2706.145,,,html-keyboard-response,182,747315,0.0-182.0,"<h1 style=""font-size: 35px;"">COMET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STAMP</h1>",76,"16,many",1
null,,,html-keyboard-response,183,752069,0.0-183.0,"<h1 style=""font-size: 35px"">PRINCESS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MONSTER</h1>",null,,
917.995,,,html-keyboard-response,184,753739,0.0-184.0,"<h1 style=""font-size: 35px;"">CLAM<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PRINCESS</h1>",76,"0,4",1
null,,,html-keyboard-response,185,758498,0.0-185.0,"<h1 style=""font-size: 35px"">TERMITE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">YACHT</h1>",null,,
1373.22,,,html-keyboard-response,186,760627,0.0-186.0,"<h1 style=""font-size: 35px;"">BALLOON<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>MONSTER</h1>",76,"2,68",1
null,,,html-keyboard-response,187,765384,0.0-187.0,"<h1 style=""font-size: 35px"">GIRL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LILY</h1>",null,,
3550.95,,,html-keyboard-response,188,769691,0.0-188.0,"<h1 style=""font-size: 35px;"">TERMITE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>YACHT</h1>",65,"2,4",1
null,,,html-keyboard-response,189,774449,0.0-189.0,"<h1 style=""font-size: 35px"">BLOCKADE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">INFANT</h1>",null,,
1131.165,,,html-keyboard-response,190,776332,0.0-190.0,"<h1 style=""font-size: 35px;"">FOOT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BLOCKADE</h1>",76,"0,many",1
null,,,html-keyboard-response,191,781091,0.0-191.0,"<h1 style=""font-size: 35px"">TRUCK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BEAVER</h1>",null,,
1212.37,,,html-keyboard-response,192,783059,0.0-192.0,"<h1 style=""font-size: 35px;"">GRAVEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BRANDY</h1>",76,"16,68",1
null,,,html-keyboard-response,193,787817,0.0-193.0,"<h1 style=""font-size: 35px"">SALT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">POISON</h1>",null,,
1894.505,,,html-keyboard-response,194,790467,0.0-194.0,"<h1 style=""font-size: 35px;"">FIREMAN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TRUCK</h1>",65,"2,16",1
null,,,html-keyboard-response,195,795224,0.0-195.0,"<h1 style=""font-size: 35px"">BULLET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BUREAU</h1>",null,,
1810.89,,,html-keyboard-response,196,797788,0.0-196.0,"<h1 style=""font-size: 35px;"">BEAVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SALT</h1>",65,"2,4",1
null,,,html-keyboard-response,197,802546,0.0-197.0,"<h1 style=""font-size: 35px"">DONKEY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DOLPHIN</h1>",null,,
2094.695,,,html-keyboard-response,198,805395,0.0-198.0,"<h1 style=""font-size: 35px;"">CHURCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHARK</h1>",65,"16,68",0
null,,,html-keyboard-response,199,810156,0.0-199.0,"<h1 style=""font-size: 35px"">TWIG</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FOREST</h1>",null,,
1184.59,,,html-keyboard-response,200,812092,0.0-200.0,"<h1 style=""font-size: 35px;"">BULLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TWIG</h1>",76,"0,4",1
null,,,html-keyboard-response,201,816847,0.0-201.0,"<h1 style=""font-size: 35px"">HUMAN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BOARD</h1>",null,,
1929.165,,,html-keyboard-response,202,819532,0.0-202.0,"<h1 style=""font-size: 35px;"">THRONE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DONKEY</h1>",76,"4,68",1
null,,,html-keyboard-response,203,824289,0.0-203.0,"<h1 style=""font-size: 35px"">VALLEY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CONVICT</h1>",null,,
1539.6,,,html-keyboard-response,204,826580,0.0-204.0,"<h1 style=""font-size: 35px;"">ARMY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LILY</h1>",76,"16,many",1
null,,,html-keyboard-response,205,831341,0.0-205.0,"<h1 style=""font-size: 35px"">CHAUFFEUR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MOTOR</h1>",null,,
1269.97,,,html-keyboard-response,206,833364,0.0-206.0,"<h1 style=""font-size: 35px;"">STONE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HUMAN</h1>",76,"4,many",1
null,,,html-keyboard-response,207,838119,0.0-207.0,"<h1 style=""font-size: 35px"">STAR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LEOPARD</h1>",null,,
961.21,,,html-keyboard-response,208,839836,0.0-208.0,"<h1 style=""font-size: 35px;"">CHAUFFEUR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STAR</h1>",76,"0,2",1
null,,,html-keyboard-response,209,844595,0.0-209.0,"<h1 style=""font-size: 35px"">BLUEPRINT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">KIDNEY</h1>",null,,
2008.37,,,html-keyboard-response,210,847357,0.0-210.0,"<h1 style=""font-size: 35px;"">MOTOR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POISON</h1>",65,"4,16",0
null,,,html-keyboard-response,211,852110,0.0-211.0,"<h1 style=""font-size: 35px"">MAPLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SLUG</h1>",null,,
1293.72,,,html-keyboard-response,212,854157,0.0-212.0,"<h1 style=""font-size: 35px;"">BLUEPRINT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PICNIC</h1>",65,"2,many",0
null,,,html-keyboard-response,213,858911,0.0-213.0,"<h1 style=""font-size: 35px"">VAGRANT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SIBLING</h1>",null,,
933.805,,,html-keyboard-response,214,860597,0.0-214.0,"<h1 style=""font-size: 35px;"">VAGRANT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LAKE</h1>",65,"0,68",0
null,,,html-keyboard-response,215,865353,0.0-215.0,"<h1 style=""font-size: 35px"">TOMBSTONE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CANAL</h1>",null,,
698.14,,,html-keyboard-response,216,866805,0.0-216.0,"<h1 style=""font-size: 35px;"">TOMBSTONE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COMPASS</h1>",65,"0,many",0
null,,,html-keyboard-response,217,871565,0.0-217.0,"<h1 style=""font-size: 35px"">PEBBLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DAISY</h1>",null,,
1165.935,,,html-keyboard-response,218,873485,0.0-218.0,"<h1 style=""font-size: 35px;"">PEBBLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BOARD</h1>",65,"0,16",0
null,,,html-keyboard-response,219,878237,0.0-219.0,"<h1 style=""font-size: 35px"">MUMMY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MARINE</h1>",null,,
2768.18,,,html-keyboard-response,220,881757,0.0-220.0,"<h1 style=""font-size: 35px;"">COIN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PALACE</h1>",76,"68,many",1
null,,,html-keyboard-response,221,886518,0.0-221.0,"<h1 style=""font-size: 35px"">REPORT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PAPER</h1>",null,,
1155.05,,,html-keyboard-response,222,888429,0.0-222.0,"<h1 style=""font-size: 35px;"">MUMMY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CROSS</h1>",65,"2,68",0
4025.78,"{""name"":""Ben""}",NAME,survey-html-form,0,4031,0.0-0.0-0.0,,,,
4108.265,,,html-keyboard-response,1,8346,0.0-1.0,Welcome to the <strong>Judgment of Recency</strong> experiment! <p>Press the Space Bar to see the instructions.</p>,32,,
35416.53,,,html-keyboard-response,2,43965,0.0-2.0,"<p>In this experiment, you will encounter a number of study and question cards.<p>The <strong>study cards</strong> will have two words on it. Take note of these words; you will be asked to judge how recently you have seen them. You will have four seconds to look at the study card.</p><p>The <strong>question cards</strong> will also show you two words (with a red question mark between the words to show that it is a question card). When you encounter a question card, indicate which of the two words shown have been seen on a study card most recently. If a word has not been seen on a study card yet, treat the word as if it occurred a very long time ago. You will indicate which word occurred most recently with the ‘A’ key for the word on the left side and the ‘L’ key for the word on the right side.</p><p>Each word will be seen at most twice: once on a study card and once on a question card.</p><p>Press the Space Bar to begin.</p>",32,,
null,,,html-keyboard-response,3,48717,0.0-3.0,"<h1 style=""font-size: 35px"">PEBBLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GAVEL</h1>",null,,
null,,,html-keyboard-response,4,53474,0.0-4.0,"<h1 style=""font-size: 35px"">SANDWICH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">POISON</h1>",null,,
null,,,html-keyboard-response,5,58230,0.0-5.0,"<h1 style=""font-size: 35px"">STALLION</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SHRUB</h1>",null,,
null,,,html-keyboard-response,6,62985,0.0-6.0,"<h1 style=""font-size: 35px"">BROOK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PARSLEY</h1>",null,,
null,,,html-keyboard-response,7,67738,0.0-7.0,"<h1 style=""font-size: 35px"">CARRIAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">JOURNAL</h1>",null,,
null,,,html-keyboard-response,8,72497,0.0-8.0,"<h1 style=""font-size: 35px"">REPORT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BACON</h1>",null,,
null,,,html-keyboard-response,9,77257,0.0-9.0,"<h1 style=""font-size: 35px"">BANJO</h1><h1 style=""font-size: 35px; margin-top: 45px;"">KITCHEN</h1>",null,,
1838.18,,,html-keyboard-response,10,79850,0.0-10.0,"<h1 style=""font-size: 35px;"">ARM<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PARSLEY</h1>",76,,
null,,,html-keyboard-response,11,84604,0.0-11.0,"<h1 style=""font-size: 35px"">CREVICE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLESH</h1>",null,,
1370.01,,,html-keyboard-response,12,86728,0.0-12.0,"<h1 style=""font-size: 35px;"">SANDWICH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BROOK</h1>",65,,
null,,,html-keyboard-response,13,91480,0.0-13.0,"<h1 style=""font-size: 35px"">SPOOL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MUMMY</h1>",null,,
1155.655,,,html-keyboard-response,14,93388,0.0-14.0,"<h1 style=""font-size: 35px;"">KITCHEN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BACON</h1>",76,,
null,,,html-keyboard-response,15,98145,0.0-15.0,"<h1 style=""font-size: 35px"">POET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MARS</h1>",null,,
3468.945,,,html-keyboard-response,16,102370,0.0-16.0,"<h1 style=""font-size: 35px;"">JOURNAL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>OFFICE</h1>",65,,
null,,,html-keyboard-response,17,107124,0.0-17.0,"<h1 style=""font-size: 35px"">DINER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TRUCK</h1>",null,,
1117.815,,,html-keyboard-response,18,108996,0.0-18.0,"<h1 style=""font-size: 35px;"">REPORT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>MUMMY</h1>",76,,
null,,,html-keyboard-response,19,113756,0.0-19.0,"<h1 style=""font-size: 35px"">GLOBE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLUTE</h1>",null,,
1077.615,,,html-keyboard-response,20,115585,0.0-20.0,"<h1 style=""font-size: 35px;"">DINER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CARRIAGE</h1>",65,,
null,,,html-keyboard-response,21,120344,0.0-21.0,"<h1 style=""font-size: 35px"">BUG</h1><h1 style=""font-size: 35px; margin-top: 45px;"">INFANT</h1>",null,,
926.73,,,html-keyboard-response,22,122021,0.0-22.0,"<h1 style=""font-size: 35px;"">POISON<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>INFANT</h1>",76,,
null,,,html-keyboard-response,23,126779,0.0-23.0,"<h1 style=""font-size: 35px"">BISON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DRESS</h1>",null,,
2722.615,,,html-keyboard-response,24,130256,0.0-24.0,"<h1 style=""font-size: 35px;"">THIEF<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FLESH</h1>",76,,
null,,,html-keyboard-response,25,135009,0.0-25.0,"<h1 style=""font-size: 35px"">FREEZER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GANGSTER</h1>",null,,
999.41,,,html-keyboard-response,26,136763,0.0-26.0,"<h1 style=""font-size: 35px;"">CREVICE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GANGSTER</h1>",76,,
null,,,html-keyboard-response,27,141520,0.0-27.0,"<h1 style=""font-size: 35px"">RABBIT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLIPPER</h1>",null,,
1243.555,,,html-keyboard-response,28,143515,0.0-28.0,"<h1 style=""font-size: 35px;"">PEBBLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FREEZER</h1>",76,,
null,,,html-keyboard-response,29,148268,0.0-29.0,"<h1 style=""font-size: 35px"">CAMEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">POWDER</h1>",null,,
1193.875,,,html-keyboard-response,30,150217,0.0-30.0,"<h1 style=""font-size: 35px;"">FLIPPER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GROUND</h1>",65,,
null,,,html-keyboard-response,31,154968,0.0-31.0,"<h1 style=""font-size: 35px"">TUBA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HEADBAND</h1>",null,,
1484.55,,,html-keyboard-response,32,157209,0.0-32.0,"<h1 style=""font-size: 35px;"">MARS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STALLION</h1>",76,,
null,,,html-keyboard-response,33,161967,0.0-33.0,"<h1 style=""font-size: 35px"">ICEBERG</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PECAN</h1>",null,,
1225.985,,,html-keyboard-response,34,163950,0.0-34.0,"<h1 style=""font-size: 35px;"">FLUTE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POET</h1>",76,,
null,,,html-keyboard-response,35,168707,0.0-35.0,"<h1 style=""font-size: 35px"">GARDEN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CATCHER</h1>",null,,
1240.48,,,html-keyboard-response,36,170703,0.0-36.0,"<h1 style=""font-size: 35px;"">BUG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GARDEN</h1>",76,,
null,,,html-keyboard-response,37,175462,0.0-37.0,"<h1 style=""font-size: 35px"">CANYON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUNSET</h1>",null,,
946.51,,,html-keyboard-response,38,177165,0.0-38.0,"<h1 style=""font-size: 35px;"">DOUGHNUT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CATCHER</h1>",76,,
null,,,html-keyboard-response,39,181920,0.0-39.0,"<h1 style=""font-size: 35px"">HAND</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VICTIM</h1>",null,,
610.265,,,html-keyboard-response,40,183285,0.0-40.0,"<h1 style=""font-size: 35px;"">GAVEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BISON</h1>",76,,
null,,,html-keyboard-response,41,188038,0.0-41.0,"<h1 style=""font-size: 35px"">BUCKET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">JUNGLE</h1>",null,,
391.995,,,html-keyboard-response,42,189185,0.0-42.0,"<h1 style=""font-size: 35px;"">ICEBERG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HEADBAND</h1>",76,,
null,,,html-keyboard-response,43,193937,0.0-43.0,"<h1 style=""font-size: 35px"">GRILL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PEPPER</h1>",null,,
1367.74,,,html-keyboard-response,44,196059,0.0-44.0,"<h1 style=""font-size: 35px;"">GRILL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BLOUSE</h1>",65,,
null,,,html-keyboard-response,45,200820,0.0-45.0,"<h1 style=""font-size: 35px"">REBEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LAPEL</h1>",null,,
1292.16,,,html-keyboard-response,46,202864,0.0-46.0,"<h1 style=""font-size: 35px;"">POWDER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>JUNGLE</h1>",76,,
null,,,html-keyboard-response,47,207624,0.0-47.0,"<h1 style=""font-size: 35px"">STAR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SHARK</h1>",null,,
755.12,,,html-keyboard-response,48,209132,0.0-48.0,"<h1 style=""font-size: 35px;"">VICTIM<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STAR</h1>",76,,
null,,,html-keyboard-response,49,213888,0.0-49.0,"<h1 style=""font-size: 35px"">LIGHTNING</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SCARF</h1>",null,,
1323.015,,,html-keyboard-response,50,215967,0.0-50.0,"<h1 style=""font-size: 35px;"">SCARF<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHARK</h1>",76,,
null,,,html-keyboard-response,51,220727,0.0-51.0,"<h1 style=""font-size: 35px"">BIKE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TUNNEL</h1>",null,,
1082.245,,,html-keyboard-response,52,222566,0.0-52.0,"<h1 style=""font-size: 35px;"">BRAKE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BIKE</h1>",76,,
null,,,html-keyboard-response,53,227319,0.0-53.0,"<h1 style=""font-size: 35px"">CANAL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COUNTY</h1>",null,,
871.415,,,html-keyboard-response,54,228941,0.0-54.0,"<h1 style=""font-size: 35px;"">PEPPER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COUNTY</h1>",76,,
null,,,html-keyboard-response,55,233699,0.0-55.0,"<h1 style=""font-size: 35px"">PEACH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PLUTO</h1>",null,,
1127.16,,,html-keyboard-response,56,235580,0.0-56.0,"<h1 style=""font-size: 35px;"">PEACH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CANYON</h1>",65,,
null,,,html-keyboard-response,57,240339,0.0-57.0,"<h1 style=""font-size: 35px"">MARINE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CHEMIST</h1>",null,,
1452.225,,,html-keyboard-response,58,242547,0.0-58.0,"<h1 style=""font-size: 35px;"">MARINE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>EMPIRE</h1>",65,,
null,,,html-keyboard-response,59,247302,0.0-59.0,"<h1 style=""font-size: 35px"">ROD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SLIDE</h1>",null,,
1261.145,,,html-keyboard-response,60,249316,0.0-60.0,"<h1 style=""font-size: 35px;"">CAMEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TUNNEL</h1>",76,,
null,,,html-keyboard-response,61,254072,0.0-61.0,"<h1 style=""font-size: 35px"">GRAPE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPACE</h1>",null,,
1406.33,,,html-keyboard-response,62,256234,0.0-62.0,"<h1 style=""font-size: 35px;"">PLUTO<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LAPEL</h1>",65,,
null,,,html-keyboard-response,63,260994,0.0-63.0,"<h1 style=""font-size: 35px"">PLAZA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TOURIST</h1>",null,,
801.095,,,html-keyboard-response,64,262549,0.0-64.0,"<h1 style=""font-size: 35px;"">SPACE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TOURIST</h1>",76,,
