"rt","responses","type","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","comparison_type","correct_side"
"686.3099999972619","","","html-keyboard-response","136","586422","0.0-136.0","<h1 style=""font-size: 35px;"">SLOPE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LIZARD</h1>","65","0,many","0"
"null","","","html-keyboard-response","137","591184","0.0-137.0","<h1 style=""font-size: 35px"">MARKET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CAPTIVE</h1>","null","",""
"622.1350000051316","","","html-keyboard-response","138","592562","0.0-138.0","<h1 style=""font-size: 35px;"">MARKET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HOOD</h1>","65","0,16","0"
"null","","","html-keyboard-response","139","597321","0.0-139.0","<h1 style=""font-size: 35px"">SHOVEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CRIB</h1>","null","",""
"2056.000000004191","","","html-keyboard-response","140","600143","0.0-140.0","<h1 style=""font-size: 35px;"">CAPTIVE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CHAPEL</h1>","65","2,16","0"
"null","","","html-keyboard-response","141","604917","0.0-141.0","<h1 style=""font-size: 35px"">THREAD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SCARF</h1>","null","",""
"569.8699999992969","","","html-keyboard-response","142","606241","0.0-142.0","<h1 style=""font-size: 35px;"">SHOVEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>THREAD</h1>","76","0,2","1"
"null","","","html-keyboard-response","143","611012","0.0-143.0","<h1 style=""font-size: 35px"">SADDLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COCOON</h1>","null","",""
"1232.2600000042003","","","html-keyboard-response","144","613001","0.0-144.0","<h1 style=""font-size: 35px;"">TABLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SCARF</h1>","76","2,many","1"
"null","","","html-keyboard-response","145","617767","0.0-145.0","<h1 style=""font-size: 35px"">GALLON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">XEROX</h1>","null","",""
"910.055000000284","","","html-keyboard-response","146","619429","0.0-146.0","<h1 style=""font-size: 35px;"">SADDLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CONCERT</h1>","65","4,many","0"
"null","","","html-keyboard-response","147","624196","0.0-147.0","<h1 style=""font-size: 35px"">NOVEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CONTRACT</h1>","null","",""
"670.20500000217","","","html-keyboard-response","148","625630","0.0-148.0","<h1 style=""font-size: 35px;"">BISON<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>NOVEL</h1>","76","0,68","1"
"null","","","html-keyboard-response","149","630400","0.0-149.0","<h1 style=""font-size: 35px"">ONION</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPONGE</h1>","null","",""
"1420.664999997709","","","html-keyboard-response","150","632587","0.0-150.0","<h1 style=""font-size: 35px;"">CIGAR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>EAGLE</h1>","65","16,many","0"
"null","","","html-keyboard-response","151","637355","0.0-151.0","<h1 style=""font-size: 35px"">SHORTS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TRANSPLANT</h1>","null","",""
"1148.404999999795","","","html-keyboard-response","152","639264","0.0-152.0","<h1 style=""font-size: 35px;"">DORM<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VALLEY</h1>","76","16,68","1"
"null","","","html-keyboard-response","153","644030","0.0-153.0","<h1 style=""font-size: 35px"">FLAG</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DAISY</h1>","null","",""
"971.509999995702","","","html-keyboard-response","154","645750","0.0-154.0","<h1 style=""font-size: 35px;"">ONION<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FLAG</h1>","76","0,4","1"
"null","","","html-keyboard-response","155","650512","0.0-155.0","<h1 style=""font-size: 35px"">SALT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PROTON</h1>","null","",""
"1661.4899999985937","","","html-keyboard-response","156","652938","0.0-156.0","<h1 style=""font-size: 35px;"">SEAGULL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PUPIL</h1>","65","68,many","0"
"null","","","html-keyboard-response","157","657695","0.0-157.0","<h1 style=""font-size: 35px"">BOYFRIEND</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PORTRAIT</h1>","null","",""
"2663.124999999185","","","html-keyboard-response","158","661124","0.0-158.0","<h1 style=""font-size: 35px;"">SALT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SNAKE</h1>","65","2,68","0"
"null","","","html-keyboard-response","159","665890","0.0-159.0","<h1 style=""font-size: 35px"">RACKET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">EXPERT</h1>","null","",""
"1131.664999993518","","","html-keyboard-response","160","667776","0.0-160.0","<h1 style=""font-size: 35px;"">TART<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PROTON</h1>","76","4,68","1"
"null","","","html-keyboard-response","161","672532","0.0-161.0","<h1 style=""font-size: 35px"">COFFEE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">EGYPT</h1>","null","",""
"1821.8299999935552","","","html-keyboard-response","162","675114","0.0-162.0","<h1 style=""font-size: 35px;"">PORTRAIT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GALLON</h1>","76","4,16","0"
"null","","","html-keyboard-response","163","679880","0.0-163.0","<h1 style=""font-size: 35px"">BREAST</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GOBLIN</h1>","null","",""
"1814.6049999995157","","","html-keyboard-response","164","682454","0.0-164.0","<h1 style=""font-size: 35px;"">CONTRACT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>RACKET</h1>","65","4,16","1"
"null","","","html-keyboard-response","165","687208","0.0-165.0","<h1 style=""font-size: 35px"">STATUE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WOMAN</h1>","null","",""
"807.0299999963026","","","html-keyboard-response","166","688781","0.0-166.0","<h1 style=""font-size: 35px;"">SPONGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STATUE</h1>","76","0,16","1"
"null","","","html-keyboard-response","167","693543","0.0-167.0","<h1 style=""font-size: 35px"">STALLION</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WASHER</h1>","null","",""
"1021.9950000027893","","","html-keyboard-response","168","695328","0.0-168.0","<h1 style=""font-size: 35px;"">SWIMMER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BREAST</h1>","76","4,68","1"
"null","","","html-keyboard-response","169","700089","0.0-169.0","<h1 style=""font-size: 35px"">VAGRANT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WORKER</h1>","null","",""
"767.2100000055507","","","html-keyboard-response","170","701608","0.0-170.0","<h1 style=""font-size: 35px;"">STALLION<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VAGRANT</h1>","76","0,2","1"
"null","","","html-keyboard-response","171","706370","0.0-171.0","<h1 style=""font-size: 35px"">MONEY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BASEMENT</h1>","null","",""
"803.2800000000279","","","html-keyboard-response","172","707927","0.0-172.0","<h1 style=""font-size: 35px;"">MONEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>NIGHTGOWN</h1>","65","0,68","0"
"null","","","html-keyboard-response","173","712700","0.0-173.0","<h1 style=""font-size: 35px"">DONKEY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">NEUTRON</h1>","null","",""
"1569.95000000461","","","html-keyboard-response","174","715027","0.0-174.0","<h1 style=""font-size: 35px;"">BASEMENT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DRAGON</h1>","65","2,many","0"
"null","","","html-keyboard-response","175","719795","0.0-175.0","<h1 style=""font-size: 35px"">FLESH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SWAMP</h1>","null","",""
"1297.585000000312","","","html-keyboard-response","176","721856","0.0-176.0","<h1 style=""font-size: 35px;"">DONKEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>EXPERT</h1>","65","2,16","0"
"null","","","html-keyboard-response","177","726616","0.0-177.0","<h1 style=""font-size: 35px"">PARTNER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GREASE</h1>","null","",""
"1149.9350000013364","","","html-keyboard-response","178","728522","0.0-178.0","<h1 style=""font-size: 35px;"">DANCER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>NEUTRON</h1>","76","4,many","1"
"null","","","html-keyboard-response","179","733290","0.0-179.0","<h1 style=""font-size: 35px"">SODA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ORCHID</h1>","null","",""
"2021.2049999972805","","","html-keyboard-response","180","736064","0.0-180.0","<h1 style=""font-size: 35px;"">VALVE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BUBBLE</h1>","76","68,many","0"
"null","","","html-keyboard-response","181","740823","0.0-181.0","<h1 style=""font-size: 35px"">CRATER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">IDOL</h1>","null","",""
"1308.9400000026217","","","html-keyboard-response","182","742898","0.0-182.0","<h1 style=""font-size: 35px;"">PIMPLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WOMAN</h1>","76","16,many","1"
"null","","","html-keyboard-response","183","747667","0.0-183.0","<h1 style=""font-size: 35px"">RELISH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LAGOON</h1>","null","",""
"1205.8600000018487","","","html-keyboard-response","184","749625","0.0-184.0","<h1 style=""font-size: 35px;"">SODA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>RELISH</h1>","76","0,4","1"
"null","","","html-keyboard-response","185","754387","0.0-185.0","<h1 style=""font-size: 35px"">GHETTO</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLEET</h1>","null","",""
"1915.5249999967637","","","html-keyboard-response","186","757066","0.0-186.0","<h1 style=""font-size: 35px;"">LONDON<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LAGOON</h1>","76","2,68","1"
"null","","","html-keyboard-response","187","761822","0.0-187.0","<h1 style=""font-size: 35px"">WIFE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ICEBERG</h1>","null","",""
"1090.6949999990175","","","html-keyboard-response","188","763668","0.0-188.0","<h1 style=""font-size: 35px;"">GHETTO<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FLEET</h1>","65","2,4","1"
"null","","","html-keyboard-response","189","768434","0.0-189.0","<h1 style=""font-size: 35px"">CARRIAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CAFE</h1>","null","",""
"905.7099999990314","","","html-keyboard-response","190","770103","0.0-190.0","<h1 style=""font-size: 35px;"">GIFT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CARRIAGE</h1>","76","0,many","1"
"null","","","html-keyboard-response","191","774866","0.0-191.0","<h1 style=""font-size: 35px"">DRESSER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FOREST</h1>","null","",""
"1235.2150000005495","","","html-keyboard-response","192","776853","0.0-192.0","<h1 style=""font-size: 35px;"">DRUG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SWAMP</h1>","76","16,68","1"
"null","","","html-keyboard-response","193","781616","0.0-193.0","<h1 style=""font-size: 35px"">HELMET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">AWARD</h1>","null","",""
"2183.0750000007683","","","html-keyboard-response","194","784566","0.0-194.0","<h1 style=""font-size: 35px;"">GREASE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DRESSER</h1>","76","2,16","1"
"null","","","html-keyboard-response","195","789331","0.0-195.0","<h1 style=""font-size: 35px"">GLOVE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PORK</h1>","null","",""
"1238.4400000008754","","","html-keyboard-response","196","791336","0.0-196.0","<h1 style=""font-size: 35px;"">FOREST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HELMET</h1>","76","2,4","1"
"null","","","html-keyboard-response","197","796101","0.0-197.0","<h1 style=""font-size: 35px"">HARP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">REBEL</h1>","null","",""
"1406.25","","","html-keyboard-response","198","798268","0.0-198.0","<h1 style=""font-size: 35px;"">CRATER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LETTUCE</h1>","76","16,68","0"
"null","","","html-keyboard-response","199","803030","0.0-199.0","<h1 style=""font-size: 35px"">VIKING</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BUREAU</h1>","null","",""
"635.1750000030734","","","html-keyboard-response","200","804429","0.0-200.0","<h1 style=""font-size: 35px;"">GLOVE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VIKING</h1>","76","0,4","1"
"null","","","html-keyboard-response","201","809207","0.0-201.0","<h1 style=""font-size: 35px"">BOARD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ROBOT</h1>","null","",""
"1130.42999999749","","","html-keyboard-response","202","811092","0.0-202.0","<h1 style=""font-size: 35px;"">POET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HARP</h1>","76","4,68","1"
"null","","","html-keyboard-response","203","815845","0.0-203.0","<h1 style=""font-size: 35px"">PRINCE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MUSTARD</h1>","null","",""
"1241.6500000036322","","","html-keyboard-response","204","817850","0.0-204.0","<h1 style=""font-size: 35px;"">RAZOR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ICEBERG</h1>","76","16,many","1"
"null","","","html-keyboard-response","205","822617","0.0-205.0","<h1 style=""font-size: 35px"">GIRL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LIPSTICK</h1>","null","",""
"1511.2050000024028","","","html-keyboard-response","206","824885","0.0-206.0","<h1 style=""font-size: 35px;"">SOFTBALL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BOARD</h1>","76","4,many","1"
"null","","","html-keyboard-response","207","829654","0.0-207.0","<h1 style=""font-size: 35px"">SERVER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CASHIER</h1>","null","",""
"771.4199999973644","","","html-keyboard-response","208","831180","0.0-208.0","<h1 style=""font-size: 35px;"">GIRL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SERVER</h1>","76","0,2","1"
"null","","","html-keyboard-response","209","835953","0.0-209.0","<h1 style=""font-size: 35px"">PADDLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">RIVER</h1>","null","",""
"1126.8550000021933","","","html-keyboard-response","210","837834","0.0-210.0","<h1 style=""font-size: 35px;"">LIPSTICK<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>AWARD</h1>","65","4,16","0"
"null","","","html-keyboard-response","211","842592","0.0-211.0","<h1 style=""font-size: 35px"">SUNRISE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WASP</h1>","null","",""
"1394.6900000009919","","","html-keyboard-response","212","844738","0.0-212.0","<h1 style=""font-size: 35px;"">PADDLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STREAM</h1>","65","2,many","0"
"null","","","html-keyboard-response","213","849490","0.0-213.0","<h1 style=""font-size: 35px"">HEADBAND</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FOOT</h1>","null","",""
"636.9550000018207","","","html-keyboard-response","214","850878","0.0-214.0","<h1 style=""font-size: 35px;"">HEADBAND<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>XEROX</h1>","65","0,68","0"
"null","","","html-keyboard-response","215","855647","0.0-215.0","<h1 style=""font-size: 35px"">PIGMENT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FUNGUS</h1>","null","",""
"691.5000000006985","","","html-keyboard-response","216","857096","0.0-216.0","<h1 style=""font-size: 35px;"">PIGMENT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BIKE</h1>","65","0,many","0"
"null","","","html-keyboard-response","217","861856","0.0-217.0","<h1 style=""font-size: 35px"">MISSILE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLUTE</h1>","null","",""
"535.830000000773","","","html-keyboard-response","218","863156","0.0-218.0","<h1 style=""font-size: 35px;"">MISSILE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ROBOT</h1>","65","0,16","0"
"null","","","html-keyboard-response","219","867921","0.0-219.0","<h1 style=""font-size: 35px"">CHEST</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPACE</h1>","null","",""
"1409.3050000009825","","","html-keyboard-response","220","870094","0.0-220.0","<h1 style=""font-size: 35px;"">ARMY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHORTS</h1>","65","68,many","1"
"null","","","html-keyboard-response","221","874862","0.0-221.0","<h1 style=""font-size: 35px"">FIREMAN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SHELF</h1>","null","",""
"973.0550000021467","","","html-keyboard-response","222","876591","0.0-222.0","<h1 style=""font-size: 35px;"">CHEST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DAISY</h1>","65","2,68","0"
